,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,Month
64586,2010-02-20,MelbourneAirport,21.0,34.1,0.0,14.2,10.1,N,74.0,N,N,43.0,39.0,38.0,23.0,1015.1,1011.3,1.0,7.0,24.3,32.4,No,No,0.0,2
64587,2010-02-21,MelbourneAirport,19.9,29.4,0.0,14.8,10.4,N,57.0,SSW,SSE,13.0,20.0,67.0,44.0,1011.5,1009.0,6.0,1.0,21.0,28.0,No,No,0.8,2
64588,2010-02-22,MelbourneAirport,16.4,28.7,0.8,7.0,9.3,WSW,74.0,W,WSW,13.0,24.0,86.0,27.0,1012.4,1009.2,7.0,5.0,17.9,27.3,No,No,0.0,2
64589,2010-02-23,MelbourneAirport,10.0,22.5,0.0,9.2,11.8,SSW,43.0,SW,SSE,24.0,24.0,59.0,40.0,1020.9,1021.2,5.0,5.0,14.5,20.8,No,No,0.0,2
64590,2010-02-24,MelbourneAirport,9.1,23.5,0.0,6.4,12.5,SSE,41.0,WSW,S,9.0,22.0,69.0,31.0,1023.2,1022.4,1.0,0.0,15.1,22.4,No,No,0.0,2
64591,2010-02-25,MelbourneAirport,9.4,25.8,0.0,6.6,12.2,S,31.0,SSW,SSE,6.0,15.0,71.0,42.0,1026.8,1024.2,1.0,1.0,15.7,24.0,No,No,0.0,2
64592,2010-02-26,MelbourneAirport,12.9,32.7,0.0,5.8,11.7,N,59.0,N,N,41.0,31.0,44.0,25.0,1022.5,1018.5,1.0,1.0,22.6,32.2,No,No,0.0,2
64593,2010-02-27,MelbourneAirport,21.6,21.8,0.0,13.0,1.6,N,50.0,S,S,24.0,19.0,74.0,91.0,1017.4,1020.0,7.0,8.0,21.6,16.9,No,No,0.0,2
64594,2010-02-28,MelbourneAirport,14.3,20.0,0.0,4.0,5.2,S,52.0,SSW,S,19.0,33.0,59.0,37.0,1022.1,1022.1,5.0,5.0,15.0,18.6,No,No,0.0,2
64595,2010-03-01,MelbourneAirport,13.2,20.3,0.0,8.0,8.5,SSE,54.0,SE,SSE,33.0,39.0,45.0,52.0,1024.0,1022.2,3.0,7.0,15.3,18.6,No,No,0.0,3
64596,2010-03-02,MelbourneAirport,12.4,21.1,0.0,6.2,10.3,SSE,41.0,SSE,S,11.0,26.0,63.0,51.0,1022.5,1020.4,7.0,3.0,15.5,19.8,No,No,0.0,3
64597,2010-03-03,MelbourneAirport,15.0,27.9,0.0,5.4,10.5,SSE,26.0,NNE,SE,9.0,13.0,72.0,35.0,1019.9,1015.6,7.0,1.0,16.7,26.3,No,No,0.0,3
64598,2010-03-04,MelbourneAirport,13.5,30.5,0.0,6.8,5.5,N,48.0,N,N,22.0,26.0,48.0,24.0,1013.2,1009.3,6.0,7.0,21.7,29.8,No,No,0.0,3
64599,2010-03-05,MelbourneAirport,18.1,27.0,0.0,7.6,1.5,NNE,48.0,N,NNE,11.0,28.0,55.0,60.0,1006.9,1004.5,7.0,7.0,22.6,25.1,No,No,0.4,3
64600,2010-03-06,MelbourneAirport,17.3,28.0,0.4,4.0,5.7,WSW,102.0,SW,SSW,6.0,26.0,75.0,97.0,1009.8,1010.3,7.0,7.0,21.3,16.7,No,Yes,48.0,3
64601,2010-03-07,MelbourneAirport,15.8,25.9,48.0,13.2,3.7,WSW,50.0,SE,SW,19.0,7.0,94.0,59.0,1012.8,1008.9,8.0,7.0,17.1,25.6,Yes,Yes,30.0,3
64602,2010-03-08,MelbourneAirport,15.9,21.9,30.0,7.0,6.4,N,67.0,N,N,20.0,37.0,82.0,68.0,1006.5,1004.3,6.0,7.0,17.1,18.3,Yes,Yes,2.2,3
64603,2010-03-09,MelbourneAirport,14.7,19.3,2.2,3.0,7.3,WSW,57.0,W,WSW,30.0,39.0,62.0,38.0,1013.7,1017.2,3.0,5.0,16.5,18.7,Yes,No,0.2,3
64604,2010-03-10,MelbourneAirport,11.7,18.3,0.2,6.0,4.6,S,44.0,SW,S,17.0,31.0,65.0,50.0,1026.8,1028.5,7.0,6.0,12.8,16.5,No,No,0.0,3
64605,2010-03-11,MelbourneAirport,10.5,20.1,0.0,3.6,11.6,S,41.0,SE,S,11.0,26.0,72.0,50.0,1034.2,1033.8,1.0,2.0,14.6,19.1,No,No,0.0,3
64606,2010-03-12,MelbourneAirport,10.2,24.8,0.0,4.0,11.4,SE,31.0,W,S,9.0,19.0,79.0,42.0,1037.4,1034.6,4.0,6.0,14.5,23.7,No,No,0.0,3
64607,2010-03-13,MelbourneAirport,11.0,26.4,0.0,5.0,11.6,NNW,39.0,NW,S,9.0,6.0,76.0,35.0,1035.2,1031.7,1.0,2.0,15.3,25.0,No,No,0.0,3
64608,2010-03-14,MelbourneAirport,12.5,27.2,0.0,5.8,11.5,N,39.0,N,NNE,22.0,19.0,63.0,27.0,1029.4,1025.9,1.0,2.0,17.9,25.9,No,No,0.0,3
64609,2010-03-15,MelbourneAirport,13.3,28.8,0.0,6.6,10.5,N,33.0,N,WNW,24.0,13.0,48.0,19.0,1024.0,1021.4,2.0,2.0,20.2,27.9,No,No,0.0,3
64610,2010-03-16,MelbourneAirport,18.8,30.9,0.0,8.6,11.0,N,43.0,N,N,31.0,28.0,41.0,25.0,1021.4,1019.9,1.0,1.0,21.8,30.5,No,No,0.0,3
64611,2010-03-17,MelbourneAirport,20.8,32.5,0.0,11.8,7.8,N,56.0,N,W,41.0,13.0,37.0,26.0,1021.9,1021.5,3.0,7.0,23.3,31.0,No,No,0.0,3
64612,2010-03-18,MelbourneAirport,18.6,31.0,0.0,8.0,2.2,NNW,41.0,N,NNW,17.0,17.0,47.0,30.0,1023.1,1020.2,7.0,7.0,23.5,29.9,No,No,0.0,3
64613,2010-03-19,MelbourneAirport,21.2,29.1,0.0,8.8,4.8,N,43.0,W,WSW,9.0,13.0,51.0,45.0,1017.0,1015.8,7.0,7.0,21.5,28.2,No,No,0.6,3
64614,2010-03-20,MelbourneAirport,16.2,24.8,0.6,3.2,8.4,SSW,31.0,SSW,S,9.0,26.0,68.0,50.0,1021.0,1019.2,7.0,5.0,18.4,23.6,No,No,0.0,3
64615,2010-03-21,MelbourneAirport,14.5,24.0,0.0,5.4,8.2,SW,54.0,W,SW,11.0,31.0,57.0,53.0,1019.9,1020.2,7.0,7.0,17.3,20.4,No,No,0.0,3
64616,2010-03-22,MelbourneAirport,9.9,21.0,0.0,5.8,11.0,S,33.0,WSW,SW,17.0,11.0,63.0,40.0,1023.4,1021.8,1.0,0.0,13.4,19.9,No,No,0.0,3
64617,2010-03-23,MelbourneAirport,9.6,22.9,0.0,4.0,7.3,SW,37.0,WSW,WSW,17.0,17.0,66.0,43.0,1023.9,1021.8,7.0,6.0,14.3,21.8,No,No,0.0,3
64618,2010-03-24,MelbourneAirport,14.2,21.7,0.0,4.4,8.4,SE,33.0,W,SE,13.0,17.0,81.0,54.0,1025.0,1023.5,7.0,2.0,16.1,20.6,No,No,0.0,3
64619,2010-03-25,MelbourneAirport,12.5,29.9,0.0,3.8,10.0,N,46.0,N,NNW,13.0,20.0,85.0,26.0,1020.3,1016.7,2.0,4.0,14.3,28.9,No,No,0.0,3
64620,2010-03-26,MelbourneAirport,14.2,29.6,0.0,9.6,7.2,N,50.0,N,SSE,31.0,30.0,44.0,46.0,1016.8,1017.1,5.0,7.0,20.5,22.8,No,No,0.2,3
64621,2010-03-27,MelbourneAirport,16.0,21.9,0.2,4.0,0.4,SW,30.0,SSE,S,15.0,13.0,80.0,61.0,1021.4,1019.1,7.0,7.0,16.5,20.3,No,No,0.0,3
64622,2010-03-28,MelbourneAirport,16.2,26.2,0.0,3.8,0.1,N,61.0,N,N,31.0,30.0,52.0,44.0,1012.4,1009.7,7.0,8.0,21.7,25.0,No,Yes,6.4,3
64623,2010-03-29,MelbourneAirport,17.0,21.8,6.4,3.8,6.8,W,44.0,NNW,SE,11.0,22.0,86.0,73.0,1013.8,1015.6,7.0,7.0,18.7,20.9,Yes,No,0.0,3
64624,2010-03-30,MelbourneAirport,11.2,20.0,0.0,4.0,9.6,S,37.0,SW,S,11.0,28.0,78.0,53.0,1023.1,1023.0,4.0,7.0,13.8,19.3,No,No,0.0,3
64625,2010-03-31,MelbourneAirport,9.1,21.7,0.0,3.6,7.6,SW,26.0,SW,WSW,7.0,9.0,89.0,53.0,1023.0,1020.2,7.0,1.0,12.1,20.1,No,No,0.0,3
64626,2010-04-01,MelbourneAirport,12.0,22.4,0.0,2.4,7.7,S,31.0,W,SSE,11.0,19.0,82.0,49.0,1021.1,1019.5,7.0,6.0,15.7,20.7,No,No,0.0,4
64627,2010-04-02,MelbourneAirport,12.9,20.5,0.0,2.2,4.9,S,44.0,SSE,S,22.0,31.0,79.0,63.0,1022.3,1021.5,7.0,7.0,16.3,18.2,No,No,0.0,4
64628,2010-04-03,MelbourneAirport,11.0,21.4,0.0,4.0,9.0,SSW,31.0,W,S,9.0,17.0,79.0,57.0,1022.9,1020.9,5.0,6.0,13.2,20.0,No,No,0.0,4
64629,2010-04-04,MelbourneAirport,9.9,25.6,0.0,4.4,9.7,N,33.0,W,N,4.0,20.0,71.0,38.0,1022.1,1017.3,5.0,6.0,15.8,24.8,No,No,0.0,4
64630,2010-04-05,MelbourneAirport,13.0,26.3,0.0,4.6,9.9,N,50.0,N,N,24.0,31.0,47.0,35.0,1018.3,1014.9,1.0,3.0,20.4,25.5,No,No,0.0,4
64631,2010-04-06,MelbourneAirport,14.9,24.9,0.0,7.0,0.5,N,48.0,N,NE,26.0,20.0,47.0,42.0,1015.0,1011.9,7.0,8.0,20.3,23.2,No,Yes,5.2,4
64632,2010-04-07,MelbourneAirport,15.6,24.1,5.2,5.2,4.1,N,41.0,N,WNW,20.0,19.0,83.0,50.0,1010.3,1009.1,7.0,7.0,19.1,22.8,Yes,No,0.0,4
64633,2010-04-08,MelbourneAirport,14.7,21.9,0.0,4.0,3.9,SW,50.0,WSW,S,20.0,22.0,72.0,65.0,1017.0,1017.6,7.0,7.0,17.9,19.8,No,No,0.0,4
64634,2010-04-09,MelbourneAirport,9.9,22.3,0.0,2.6,2.3,N,26.0,N,W,9.0,13.0,89.0,52.0,1015.6,1011.8,7.0,7.0,14.8,21.1,No,No,0.8,4
64635,2010-04-10,MelbourneAirport,13.4,22.0,0.8,1.6,2.6,N,37.0,N,W,24.0,15.0,85.0,64.0,1009.5,1006.9,7.0,7.0,16.3,20.6,No,Yes,2.6,4
64636,2010-04-11,MelbourneAirport,11.2,16.6,2.6,4.0,8.5,W,72.0,W,WSW,37.0,37.0,57.0,42.0,1007.7,1010.0,4.0,7.0,14.0,16.1,Yes,No,0.2,4
64637,2010-04-12,MelbourneAirport,9.4,18.3,0.2,5.0,6.2,WSW,56.0,WSW,WSW,35.0,31.0,66.0,60.0,1018.1,1019.1,5.0,7.0,13.9,16.6,No,No,0.2,4
64638,2010-04-13,MelbourneAirport,10.4,16.6,0.2,3.6,0.0,WSW,33.0,SW,SSW,20.0,19.0,62.0,57.0,1026.2,1024.3,8.0,8.0,13.6,15.6,No,No,0.0,4
64639,2010-04-14,MelbourneAirport,11.2,16.8,0.0,2.6,0.3,SW,30.0,SW,SSW,15.0,15.0,74.0,56.0,1024.8,1022.9,7.0,7.0,13.0,16.1,No,No,0.0,4
64640,2010-04-15,MelbourneAirport,12.1,17.9,0.0,2.2,0.8,SW,30.0,SSW,SSE,15.0,19.0,73.0,67.0,1025.2,1024.2,7.0,7.0,14.6,17.3,No,No,0.0,4
64641,2010-04-16,MelbourneAirport,13.5,25.1,0.0,1.6,9.8,NNE,44.0,NNE,NNE,7.0,20.0,75.0,33.0,1026.2,1022.3,3.0,1.0,15.4,24.8,No,No,0.0,4
64642,2010-04-17,MelbourneAirport,10.3,27.2,0.0,5.2,10.2,N,44.0,N,N,20.0,28.0,51.0,32.0,1025.8,1022.7,2.0,6.0,19.9,26.1,No,No,0.0,4
64643,2010-04-18,MelbourneAirport,16.2,26.6,0.0,5.4,5.8,N,50.0,N,N,24.0,26.0,51.0,36.0,1025.2,1022.3,7.0,7.0,19.5,26.0,No,No,0.0,4
64644,2010-04-19,MelbourneAirport,14.3,27.4,0.0,6.0,6.6,N,46.0,N,N,17.0,28.0,54.0,38.0,1023.9,1021.0,6.0,7.0,20.4,26.8,No,No,0.2,4
64645,2010-04-20,MelbourneAirport,16.1,28.9,0.2,6.6,8.8,N,57.0,N,N,37.0,33.0,52.0,39.0,1020.8,1017.4,4.0,6.0,22.4,27.5,No,No,0.6,4
64646,2010-04-21,MelbourneAirport,14.3,23.7,0.6,5.0,7.7,N,41.0,SW,S,7.0,15.0,96.0,64.0,1022.1,1019.1,8.0,5.0,16.6,23.2,No,No,0.0,4
64647,2010-04-22,MelbourneAirport,13.5,29.4,0.0,3.6,8.9,NNW,52.0,N,NW,28.0,26.0,55.0,34.0,1020.4,1017.3,1.0,5.0,22.1,28.4,No,No,0.0,4
64648,2010-04-23,MelbourneAirport,19.0,27.2,0.0,8.0,1.2,NNW,56.0,N,NNW,24.0,20.0,44.0,55.0,1014.9,1011.9,7.0,8.0,23.0,23.5,No,No,1.0,4
64649,2010-04-24,MelbourneAirport,18.3,23.9,1.0,3.8,3.0,NNW,54.0,NW,WSW,20.0,31.0,77.0,52.0,1008.4,1006.2,7.0,7.0,19.6,20.3,No,No,0.4,4
64650,2010-04-25,MelbourneAirport,9.0,18.8,0.4,4.4,6.8,SW,44.0,W,SSW,22.0,24.0,74.0,51.0,1017.5,1019.8,3.0,7.0,13.4,16.2,No,No,0.6,4
64651,2010-04-26,MelbourneAirport,6.6,18.7,0.6,1.4,8.4,N,48.0,N,NNW,19.0,17.0,77.0,40.0,1025.4,1021.4,7.0,7.0,10.6,18.0,No,No,0.0,4
64652,2010-04-27,MelbourneAirport,10.6,17.9,0.0,4.6,0.6,N,52.0,N,SW,30.0,9.0,64.0,75.0,1018.0,1017.5,7.0,7.0,13.5,13.4,No,Yes,3.6,4
64653,2010-04-28,MelbourneAirport,6.8,17.9,3.6,0.8,4.4,NW,56.0,N,NW,26.0,28.0,65.0,60.0,1019.0,1016.1,7.0,7.0,12.6,16.5,Yes,Yes,2.4,4
64654,2010-04-29,MelbourneAirport,10.8,16.8,2.4,2.8,2.7,W,48.0,WNW,SW,13.0,28.0,77.0,64.0,1020.9,1021.1,7.0,6.0,13.7,15.9,Yes,No,0.2,4
64655,2010-04-30,MelbourneAirport,10.5,16.0,0.2,3.6,0.0,WSW,26.0,SW,S,13.0,11.0,79.0,67.0,1028.3,1026.6,8.0,7.0,13.0,15.9,No,No,0.2,4
64656,2010-05-01,MelbourneAirport,7.6,20.1,0.2,0.4,10.3,NNW,56.0,N,NNW,30.0,31.0,80.0,47.0,1024.3,1021.8,1.0,1.0,13.3,19.3,No,No,0.0,5
64657,2010-05-02,MelbourneAirport,12.4,16.8,0.0,4.2,1.1,N,54.0,N,W,24.0,9.0,59.0,51.0,1023.9,1025.3,7.0,7.0,15.6,16.2,No,No,0.0,5
64658,2010-05-03,MelbourneAirport,6.1,22.8,0.0,1.6,8.3,N,70.0,N,N,11.0,37.0,80.0,40.0,1025.7,1019.2,7.0,4.0,11.0,22.2,No,No,0.0,5
64659,2010-05-04,MelbourneAirport,11.0,23.8,0.0,7.0,6.8,N,80.0,N,NNW,56.0,30.0,53.0,29.0,1011.4,1007.0,6.0,7.0,18.0,22.7,No,Yes,2.2,5
64660,2010-05-05,MelbourneAirport,6.4,16.1,2.2,4.0,6.0,WSW,50.0,W,W,28.0,31.0,68.0,45.0,1015.5,1015.6,1.0,7.0,11.0,14.6,Yes,Yes,1.4,5
64661,2010-05-06,MelbourneAirport,8.9,16.8,1.4,3.4,5.5,N,31.0,NW,WSW,13.0,19.0,92.0,47.0,1020.5,1020.8,7.0,5.0,12.0,15.7,Yes,No,0.0,5
64662,2010-05-07,MelbourneAirport,8.3,19.7,0.0,2.4,0.7,N,41.0,N,NW,24.0,22.0,78.0,57.0,1021.1,1018.5,7.0,7.0,12.8,19.1,No,Yes,3.0,5
64663,2010-05-08,MelbourneAirport,9.7,19.2,3.0,1.0,9.5,N,31.0,SSE,S,0.0,7.0,78.0,54.0,1023.3,1020.3,1.0,1.0,13.4,18.7,Yes,No,0.0,5
64664,2010-05-09,MelbourneAirport,10.1,21.8,0.0,3.0,6.7,N,41.0,N,WNW,26.0,24.0,71.0,44.0,1021.0,1018.0,7.0,5.0,14.8,21.5,No,No,0.0,5
64665,2010-05-10,MelbourneAirport,13.0,20.1,0.0,4.4,8.2,N,54.0,N,N,31.0,31.0,65.0,55.0,1017.3,1011.6,2.0,5.0,15.0,18.5,No,Yes,3.0,5
64666,2010-05-11,MelbourneAirport,6.6,13.8,3.0,4.6,9.4,WSW,61.0,W,W,17.0,31.0,77.0,46.0,1013.5,1015.5,1.0,4.0,9.5,12.6,Yes,No,0.0,5
64667,2010-05-12,MelbourneAirport,5.3,14.1,0.0,2.8,4.0,SW,33.0,W,SSW,22.0,19.0,76.0,65.0,1023.7,1023.5,4.0,7.0,8.8,12.7,No,No,0.2,5
64668,2010-05-13,MelbourneAirport,7.3,14.2,0.2,1.8,1.4,SW,33.0,WSW,SW,20.0,17.0,95.0,88.0,1025.5,1023.3,7.0,7.0,10.2,12.8,No,Yes,1.2,5
64669,2010-05-14,MelbourneAirport,10.2,14.0,1.2,0.4,0.0,SSW,24.0,SW,S,9.0,11.0,90.0,69.0,1022.7,1019.8,7.0,7.0,11.4,13.6,Yes,No,0.0,5
64670,2010-05-15,MelbourneAirport,10.7,16.4,0.0,1.2,4.7,SSE,19.0,NNW,SSE,4.0,6.0,91.0,55.0,1020.7,1018.2,7.0,7.0,11.7,16.0,No,No,0.2,5
64671,2010-05-16,MelbourneAirport,4.2,17.5,0.2,1.0,6.4,N,22.0,N,SE,13.0,11.0,90.0,62.0,1021.4,1018.9,1.0,6.0,8.5,16.0,No,No,0.0,5
64672,2010-05-17,MelbourneAirport,6.2,16.7,0.0,2.2,5.7,N,26.0,WNW,SE,7.0,7.0,89.0,56.0,1021.4,1019.2,7.0,6.0,8.7,16.6,No,No,0.0,5
64673,2010-05-18,MelbourneAirport,4.2,17.4,0.0,0.8,9.1,N,26.0,N,SSE,11.0,9.0,75.0,40.0,1021.5,1020.1,3.0,3.0,9.7,17.0,No,No,0.0,5
64674,2010-05-19,MelbourneAirport,4.9,17.9,0.0,2.0,8.8,N,28.0,N,SSE,13.0,11.0,68.0,38.0,1023.9,1021.8,2.0,1.0,9.6,17.5,No,No,0.0,5
64675,2010-05-20,MelbourneAirport,5.1,17.7,0.0,2.0,4.9,N,28.0,NW,S,2.0,9.0,69.0,45.0,1023.4,1020.8,7.0,2.0,10.3,17.0,No,No,0.0,5
64676,2010-05-21,MelbourneAirport,8.1,14.5,0.0,2.0,0.9,S,28.0,W,S,7.0,19.0,94.0,55.0,1023.8,1022.1,7.0,7.0,10.8,13.3,No,No,0.0,5
64677,2010-05-22,MelbourneAirport,2.8,14.4,0.0,0.6,9.4,SE,26.0,NW,SSE,6.0,17.0,77.0,50.0,1024.3,1021.7,6.0,2.0,7.7,13.5,No,No,0.0,5
64678,2010-05-23,MelbourneAirport,2.1,17.8,0.0,1.4,8.6,NNE,44.0,N,N,13.0,31.0,72.0,34.0,1022.6,1018.0,1.0,7.0,6.9,17.0,No,No,0.0,5
64679,2010-05-24,MelbourneAirport,6.6,14.6,0.0,3.0,0.3,N,37.0,NNE,ENE,13.0,9.0,56.0,88.0,1015.4,1012.0,7.0,8.0,13.0,12.6,No,Yes,13.2,5
64680,2010-05-25,MelbourneAirport,10.8,13.3,13.2,1.8,0.0,ESE,24.0,ENE,SSE,11.0,11.0,91.0,96.0,1008.5,1005.6,8.0,8.0,12.1,13.2,Yes,Yes,2.2,5
64681,2010-05-26,MelbourneAirport,11.0,18.2,2.2,0.8,8.0,SW,19.0,SE,SSW,0.0,9.0,93.0,61.0,1011.5,1011.3,3.0,3.0,12.5,17.6,Yes,No,0.0,5
64682,2010-05-27,MelbourneAirport,7.9,18.4,0.0,1.0,2.1,N,50.0,N,N,17.0,31.0,84.0,74.0,1017.7,1016.7,7.0,7.0,12.9,15.7,No,No,0.8,5
64683,2010-05-28,MelbourneAirport,7.7,17.0,0.8,2.2,1.1,NNE,57.0,N,NNE,24.0,20.0,75.0,70.0,1016.2,1012.2,7.0,8.0,13.3,15.3,No,Yes,3.0,5
64684,2010-05-29,MelbourneAirport,11.4,16.3,3.0,1.0,0.8,N,43.0,E,S,0.0,19.0,96.0,83.0,1005.9,1004.8,8.0,7.0,11.9,14.1,Yes,No,0.6,5
64685,2010-05-30,MelbourneAirport,10.4,16.9,0.6,0.6,0.0,SSE,54.0,S,S,26.0,22.0,94.0,68.0,1011.3,1013.2,7.0,7.0,14.0,16.0,No,No,0.2,5
64686,2010-05-31,MelbourneAirport,9.4,16.6,0.2,1.8,4.1,SE,41.0,SSE,S,22.0,22.0,79.0,67.0,1018.8,1016.9,5.0,7.0,13.1,15.2,No,No,0.0,5
64687,2010-06-01,MelbourneAirport,6.3,17.3,0.0,1.6,5.6,N,33.0,N,N,17.0,24.0,91.0,56.0,1019.7,1017.3,7.0,7.0,8.2,16.8,No,No,0.0,6
64688,2010-06-02,MelbourneAirport,8.1,16.4,0.0,1.0,4.8,S,22.0,N,S,4.0,13.0,86.0,51.0,1022.7,1022.3,7.0,3.0,10.8,15.8,No,No,0.2,6
64689,2010-06-03,MelbourneAirport,5.2,14.7,0.2,1.4,4.9,SSW,19.0,NW,S,9.0,15.0,100.0,65.0,1027.7,1025.4,8.0,2.0,9.1,14.1,No,No,0.0,6
64690,2010-06-04,MelbourneAirport,6.7,11.0,0.0,2.2,0.0,WSW,19.0,W,W,7.0,0.0,93.0,85.0,1024.8,1022.1,8.0,8.0,9.2,10.7,No,No,0.0,6
64691,2010-06-05,MelbourneAirport,5.2,12.5,0.0,0.2,0.0,SW,44.0,N,SW,9.0,26.0,87.0,77.0,1019.7,1018.0,7.0,8.0,9.0,12.0,No,Yes,10.0,6
64692,2010-06-06,MelbourneAirport,7.0,13.3,10.0,2.6,4.1,S,37.0,WSW,S,11.0,20.0,91.0,67.0,1023.6,1023.9,7.0,5.0,8.0,12.3,Yes,Yes,6.2,6
64693,2010-06-07,MelbourneAirport,6.5,12.9,6.2,1.2,2.1,W,20.0,W,WNW,17.0,9.0,97.0,65.0,1027.3,1024.9,7.0,7.0,7.7,12.7,Yes,No,0.0,6
64694,2010-06-08,MelbourneAirport,7.6,14.4,0.0,2.4,3.2,N,54.0,N,NW,22.0,20.0,78.0,49.0,1022.0,1017.1,7.0,7.0,8.3,12.8,No,Yes,1.4,6
64695,2010-06-09,MelbourneAirport,7.4,12.2,1.4,2.8,3.1,SW,61.0,NNW,WSW,22.0,31.0,87.0,83.0,1010.3,1009.9,7.0,4.0,7.4,9.0,Yes,Yes,1.2,6
64696,2010-06-10,MelbourneAirport,6.3,14.0,1.2,1.0,3.9,WSW,39.0,W,W,22.0,22.0,77.0,68.0,1022.1,1021.3,6.0,7.0,8.5,12.1,Yes,No,0.8,6
64697,2010-06-11,MelbourneAirport,8.3,13.2,0.8,1.8,2.6,WSW,41.0,WNW,SSW,13.0,22.0,85.0,92.0,1022.1,1021.0,2.0,7.0,10.6,10.5,No,Yes,4.0,6
64698,2010-06-12,MelbourneAirport,6.3,12.0,4.0,2.8,2.8,S,37.0,WSW,SSW,15.0,20.0,87.0,69.0,1027.0,1026.8,7.0,7.0,7.4,11.1,Yes,No,0.0,6
64699,2010-06-13,MelbourneAirport,7.3,11.6,0.0,0.2,0.0,SSE,20.0,SW,SSW,7.0,15.0,81.0,73.0,1032.5,1032.1,7.0,8.0,9.0,11.1,No,No,0.0,6
64700,2010-06-14,MelbourneAirport,5.6,13.9,0.0,1.2,6.5,N,26.0,N,NNE,13.0,6.0,70.0,51.0,1034.7,1031.9,6.0,5.0,8.8,12.4,No,No,0.0,6
64701,2010-06-15,MelbourneAirport,2.6,13.8,0.0,1.6,6.4,NNE,33.0,N,W,20.0,9.0,77.0,51.0,1030.7,1027.6,7.0,6.0,7.0,12.2,No,No,0.0,6
64702,2010-06-16,MelbourneAirport,2.3,14.1,0.0,1.2,0.0,N,67.0,N,N,37.0,37.0,84.0,79.0,1022.1,1016.3,8.0,8.0,9.9,12.3,No,No,0.6,6
64703,2010-06-17,MelbourneAirport,9.9,13.1,0.6,1.6,4.8,W,93.0,N,W,26.0,35.0,66.0,57.0,1004.3,1007.2,6.0,6.0,12.8,12.0,No,Yes,3.4,6
64704,2010-06-18,MelbourneAirport,5.1,13.6,3.4,2.6,7.3,N,57.0,N,N,26.0,33.0,81.0,76.0,1016.1,1013.8,1.0,7.0,7.2,10.9,Yes,No,1.0,6
64705,2010-06-19,MelbourneAirport,7.2,15.9,1.0,2.2,6.9,WSW,39.0,WNW,WNW,20.0,24.0,72.0,54.0,1018.4,1018.8,5.0,3.0,11.7,14.2,No,No,0.0,6
64706,2010-06-20,MelbourneAirport,10.2,13.7,0.0,1.6,1.2,W,33.0,W,SSE,20.0,17.0,82.0,80.0,1025.7,1027.0,6.0,7.0,12.2,12.5,No,Yes,1.8,6
64707,2010-06-21,MelbourneAirport,3.8,14.3,1.8,2.0,7.5,N,26.0,N,E,17.0,9.0,90.0,52.0,1034.9,1034.4,2.0,4.0,6.7,14.1,Yes,No,0.0,6
64708,2010-06-22,MelbourneAirport,1.4,12.2,0.0,0.8,6.6,N,19.0,N,SE,11.0,7.0,89.0,66.0,1038.0,1035.9,5.0,7.0,5.0,11.7,No,No,0.0,6
64709,2010-06-23,MelbourneAirport,3.0,17.3,0.0,1.0,2.3,N,41.0,NNE,N,9.0,22.0,78.0,54.0,1035.5,1031.7,7.0,6.0,9.6,14.7,No,No,0.0,6
64710,2010-06-24,MelbourneAirport,7.4,16.0,0.0,1.4,7.2,NNE,61.0,N,N,28.0,39.0,69.0,65.0,1026.5,1020.9,2.0,7.0,12.5,15.3,No,Yes,2.4,6
64711,2010-06-25,MelbourneAirport,12.1,13.9,2.4,3.6,0.1,N,65.0,N,N,39.0,22.0,89.0,91.0,1016.7,1015.5,7.0,8.0,12.4,13.3,Yes,Yes,12.0,6
64712,2010-06-26,MelbourneAirport,4.6,11.5,12.0,1.6,2.0,SW,37.0,W,SSW,20.0,28.0,81.0,70.0,1023.1,1023.1,6.0,6.0,6.5,10.5,Yes,No,0.8,6
64713,2010-06-27,MelbourneAirport,3.4,12.0,0.8,0.2,6.6,W,28.0,W,SSW,15.0,9.0,81.0,64.0,1025.4,1022.9,1.0,6.0,6.7,10.3,No,No,0.0,6
64714,2010-06-28,MelbourneAirport,2.4,11.0,0.0,1.2,9.1,N,78.0,N,N,26.0,35.0,74.0,51.0,1019.0,1016.0,6.0,3.0,5.6,10.4,No,No,0.0,6
64715,2010-06-29,MelbourneAirport,5.6,9.3,0.0,4.0,0.8,N,76.0,N,N,35.0,39.0,75.0,74.0,1015.8,1014.6,7.0,7.0,6.3,7.9,No,Yes,1.2,6
64716,2010-06-30,MelbourneAirport,5.6,11.9,1.2,1.8,2.7,N,59.0,N,NNW,28.0,24.0,90.0,59.0,1016.9,1016.7,7.0,7.0,6.7,11.1,Yes,No,0.0,6
64717,2010-07-01,MelbourneAirport,6.4,12.2,0.0,2.2,3.0,N,44.0,N,N,20.0,28.0,90.0,67.0,1023.1,1022.8,7.0,7.0,7.4,11.0,No,No,0.0,7
